id,win,kills,deaths,assists,largestkillingspree,largestmultikill,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgtoturrets,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,wardsplaced,wardskilled,firstblood
50862,1,7,1,14,4,2,866,1,0,0,0,153221,25637,111934,15648,0,10841,2115,8493,232,6939,1,2750,0,21016,5558,15366,92,20,2,1
50863,1,1,1,13,0,1,1804,0,0,0,0,36627,20064,11276,5287,0,6935,4193,2741,0,3299,5,2413,0,11485,3620,7864,0,28,5,0
50864,0,7,9,13,3,2,436,1,0,0,0,42126,33413,5169,3543,0,10715,8120,1551,1043,30395,8,0,0,28154,17847,9681,624,19,5,0
50865,0,9,7,4,4,1,456,0,0,0,0,101440,19173,74994,7272,0,16069,2838,12686,544,3508,1,1482,0,25073,8188,16114,770,9,1,0
50866,0,6,6,9,3,1,369,0,0,0,0,110853,44724,57279,8850,141,11224,7850,2921,452,14370,1,64,0,30786,7133,21623,2029,4,1,0
50867,0,2,9,4,2,1,409,0,0,0,0,118906,96852,20650,1403,0,23666,19268,3694,704,15569,1,1133,0,51376,13072,33033,5271,16,0,0
50868,1,9,6,4,4,1,587,0,0,0,0,197951,1071,182006,14873,836,20401,587,17426,2388,5207,1,5286,0,31990,5063,24663,2262,10,0,0
50869,0,17,12,9,4,2,387,1,0,0,0,226346,6193,211599,8553,0,43608,3254,37774,2580,14167,1,0,0,53717,15139,34654,3923,9,2,1
50870,1,8,2,4,7,3,582,1,1,0,0,138409,1986,134301,2120,1708,21592,521,21070,0,2681,3,10714,0,12287,4541,7386,359,9,1,0
50871,1,13,3,5,8,3,1084,1,1,0,0,177136,5320,163394,8422,0,20489,2282,17279,928,12563,1,0,0,27898,6566,20827,503,5,2,0
50872,1,14,3,5,6,2,491,1,0,0,0,104141,26547,69677,7917,0,13301,2941,10031,328,4635,1,3361,0,19346,5724,13239,382,15,0,0
50873,1,9,3,8,5,2,931,1,0,0,0,152438,50704,101007,726,0,19772,13933,5375,464,14414,1,10859,0,26791,7405,17449,1936,16,3,0
50874,0,5,9,4,0,2,406,1,0,0,0,113653,102556,10173,924,0,23119,20822,1373,924,7310,1,0,0,28387,14223,12689,1474,10,1,0
50875,1,10,5,13,8,1,1455,0,0,0,0,437701,2764,424110,10826,2556,53591,834,49972,2784,6611,4,17188,0,31600,15659,15941,0,8,6,0
50876,1,7,15,18,2,1,528,0,0,0,0,138218,126492,9993,1732,0,50008,46613,1784,1610,4975,10,2368,0,44093,20355,21750,1986,13,0,0
50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50878,0,3,10,9,0,1,454,0,0,0,0,44246,33402,8094,2749,0,16075,12893,1933,1249,4272,7,524,0,27700,10154,16570,974,25,5,0
50879,0,4,5,0,0,1,1150,0,0,0,0,88195,75047,12162,985,87,13214,12279,279,656,397,1,754,0,13505,4624,8399,481,11,0,0
50880,0,7,11,5,3,1,517,0,0,0,0,150803,22443,127286,1072,0,30214,8804,21409,0,14782,1,4885,0,50940,13000,33396,4542,4,2,0
50881,1,6,3,9,3,1,729,0,0,0,0,87796,886,86910,0,553,11180,827,10353,0,1337,3,0,0,8101,1889,6123,88,0,1,0
50882,0,8,10,18,2,1,615,0,0,0,0,239273,189017,29404,20851,0,38313,31715,3095,3502,9186,1,0,0,44042,10899,27451,5692,17,2,0
50883,1,2,2,10,2,2,601,1,0,0,0,25001,17773,7227,0,0,7125,5543,1582,0,46,1,0,0,6253,1391,4845,16,16,4,0
50884,1,9,3,10,6,2,424,1,0,0,0,90748,19045,70827,875,0,18163,4545,13420,197,4232,1,0,0,22321,10528,11264,528,14,2,0
50885,1,4,1,14,2,1,1117,0,0,0,0,31160,23896,7024,239,0,8175,6933,1241,0,1233,1,2425,0,8789,3264,5180,344,17,3,0
50886,1,17,4,12,9,2,627,1,0,0,0,142147,89492,13459,39195,0,39740,26457,3220,10062,6655,1,6269,0,17640,7019,10148,473,10,5,1
50887,1,16,4,9,7,3,708,3,1,0,0,173975,113043,58922,2010,510,32994,21758,9913,1323,3667,3,5622,0,17631,6073,10008,1549,10,1,0
50888,1,1,3,19,0,1,254,0,0,0,0,21417,12763,8601,51,0,7256,5261,1942,51,2327,4,1327,0,11424,3400,7861,162,14,0,0
50889,1,7,7,9,2,2,500,1,0,0,0,93695,12243,76683,4768,1148,20324,4210,14849,1264,5035,1,2039,0,25027,13908,9473,1645,11,0,0
50890,1,9,4,5,5,2,477,2,0,0,0,112217,96852,15015,350,0,24142,20050,3893,198,2599,1,2961,0,11928,5881,5109,937,4,0,0
50891,1,5,6,12,2,1,758,0,0,0,0,130636,116859,13240,536,0,25800,24370,893,536,14512,1,0,0,37624,15230,19651,2742,9,1,0
50892,0,1,4,14,0,1,880,0,0,0,0,36701,27272,9429,0,0,10771,6406,4365,0,2721,1,0,0,26581,15959,8324,2297,28,5,0
50893,1,12,9,12,4,3,731,2,1,0,0,173087,116706,50406,5974,0,27248,16276,9116,1856,6001,1,0,0,33415,6297,26878,240,16,4,0
50894,0,6,6,4,3,1,590,0,0,0,0,86609,5577,79856,1176,294,15345,1198,13111,1036,4572,1,0,0,29606,5777,20951,2877,11,2,0
50895,0,4,8,5,2,1,1095,0,0,0,0,162430,140739,19849,1841,0,19953,18691,622,640,676,1,1934,0,22007,14117,7398,491,11,1,0
50896,1,10,2,5,6,2,1002,1,0,0,0,183545,3451,175967,4126,0,18860,1787,15876,1196,8218,1,5415,0,21922,3816,12054,6052,9,1,1
50897,0,5,9,4,2,2,417,1,0,0,0,96960,29769,52334,14856,0,8968,4631,3167,1168,11534,1,0,0,30393,10531,18606,1256,9,0,1
50898,1,1,0,5,0,1,0,0,0,0,0,24463,16920,7543,0,0,3634,2555,1078,0,1146,1,3093,0,4088,780,3248,60,7,0,0
50899,1,1,3,6,0,1,683,0,0,0,0,118618,18024,90962,9632,0,6535,1289,4882,364,9807,1,0,0,20315,3191,16358,765,10,1,0
50900,1,2,2,2,0,1,649,0,0,0,0,77351,359,73746,3245,512,8556,277,6109,2169,6190,7,6372,0,17406,3048,14358,0,8,0,0
50901,1,12,1,5,11,3,340,3,1,0,0,141198,3054,136220,1924,0,20760,1094,19349,316,3613,2,8277,0,16085,7089,8578,417,9,1,0
50902,0,5,8,8,2,1,719,0,0,0,0,100629,81797,16550,2282,873,13490,11001,2408,80,5532,1,747,0,26686,12222,12383,2081,15,0,0
50903,1,8,6,9,3,2,449,2,0,0,0,104297,82572,21724,0,0,22392,18708,3683,0,10090,19,3877,0,15842,2648,11237,1956,12,1,0
50904,0,10,11,3,2,2,602,1,0,0,0,100786,89522,8287,2976,0,31592,30417,1175,0,2610,1,535,0,29147,9653,18119,1373,17,5,0
50905,1,19,1,10,12,5,1154,3,1,1,1,200428,3009,191151,6267,853,35671,1617,32280,1774,4653,4,8669,0,25187,15733,9454,0,9,3,0
50906,1,8,6,14,3,1,611,0,0,0,0,168868,7574,151570,9723,0,25446,3599,19207,2639,10945,1,2656,0,38373,11263,25328,1780,5,3,0
50907,0,1,8,3,0,1,288,0,0,0,0,113980,0,113980,0,383,9378,0,9378,0,2819,4,961,0,19975,6655,12193,1126,1,0,0
50908,1,5,2,3,4,1,1050,0,0,0,0,135510,321,134153,1035,545,22058,321,21574,162,1995,2,3875,0,13822,3722,7971,2128,5,1,0
50909,0,3,7,9,0,1,374,0,0,0,0,24624,19101,4705,818,0,9697,7306,1573,818,5885,4,217,0,15974,4570,11164,240,26,7,0
50910,1,2,4,9,0,1,815,0,0,0,0,218339,7163,205011,6165,885,11607,2271,8145,1190,5671,1,10401,0,15883,4613,10403,867,6,0,0
50911,1,12,4,9,5,2,746,2,0,0,0,147758,130301,14829,2626,0,28846,26491,1214,1140,1728,1,3399,0,20014,5581,12162,2271,12,5,0
50912,1,1,8,15,0,1,306,0,0,0,0,45058,39659,5398,0,0,8929,8325,603,0,1446,1,2530,0,15110,2383,12584,142,16,1,0
50913,0,0,2,2,0,0,842,0,0,0,0,37760,8393,25713,3654,0,5426,1311,4114,0,2836,1,740,0,15434,3003,11767,663,12,0,0
50914,0,13,6,12,3,1,409,0,0,0,0,96538,90669,4824,1044,556,25666,23971,819,876,5499,1,1821,0,22390,10289,11255,846,6,0,0
50915,0,1,7,3,0,1,733,0,0,0,0,157228,1598,155630,0,976,12199,854,11345,0,2159,2,1009,0,19748,11007,7263,1477,9,1,0
50916,1,4,4,15,3,1,952,0,0,0,0,141235,55895,72090,13250,0,13134,4233,7294,1606,7161,1,3237,0,30381,10982,18135,1263,5,4,0
50917,1,11,8,8,3,2,521,1,0,0,0,159722,1300,157414,1008,711,20021,451,19149,420,3611,3,5290,0,18276,6820,10422,1034,13,0,0
50918,0,6,16,16,0,1,270,0,0,0,0,54130,43920,8926,1284,0,24526,19770,3679,1076,6825,5,1036,0,41758,20213,19758,1786,22,6,0
50919,1,3,13,29,2,1,449,0,0,0,0,64355,33698,14791,15865,0,22698,13864,5970,2863,7342,8,518,0,44671,21640,22181,848,19,0,0
50920,0,3,6,3,2,1,741,0,0,0,0,46033,24,46008,0,0,8161,0,8161,0,309,1,0,0,13509,3101,9317,1089,2,0,0
50921,1,0,2,9,0,0,1762,0,0,0,0,152659,128028,14766,9865,0,41848,36266,906,4675,1702,1,0,0,19206,10876,6483,1847,20,0,0
50922,1,28,7,5,16,4,513,8,4,1,0,189816,13050,162907,13859,1219,33596,1315,27071,5209,5293,1,0,0,25240,7446,16289,1504,7,1,0
50923,1,7,12,12,2,1,327,0,0,0,0,279001,9897,263797,5305,0,38135,2896,34250,988,17030,1,0,0,82336,17848,63376,1111,16,2,0
50924,0,0,11,7,0,0,284,0,0,0,0,42237,37264,4941,32,0,17701,16351,1318,32,3546,1,0,0,26726,2615,21522,2589,11,3,0
50925,0,1,7,5,0,1,541,0,0,0,0,46754,29785,7728,9240,0,4969,3631,880,458,2652,3,502,0,24024,10709,12830,485,18,0,0
50926,0,4,12,14,2,2,406,1,0,0,0,157807,143962,13844,0,0,30983,29154,1828,0,5542,1,0,0,33261,24045,9000,215,16,3,0
50927,0,0,1,1,0,0,103,0,0,0,0,18891,357,17272,1262,0,890,15,874,0,1320,1,0,0,4393,342,4050,0,3,0,0
50928,0,7,11,14,2,1,369,0,0,0,0,58068,46696,5318,6052,0,20220,16187,1141,2891,662,1,554,0,20521,5151,15006,364,25,1,0
50929,1,13,8,6,4,3,354,1,1,0,0,190032,32496,147104,10431,731,21273,2436,17421,1416,15339,1,6889,0,36492,8036,27714,742,7,0,0
50930,1,4,2,5,2,2,764,1,0,0,0,209347,112949,85702,10695,0,18693,11009,5978,1706,8091,1,0,0,31320,7301,23658,360,3,3,0
50931,1,5,6,12,3,1,675,0,0,0,0,136230,3549,132008,672,580,21316,1233,19550,532,3904,5,5131,0,20833,8852,11853,128,7,0,0
50932,1,3,7,2,2,2,467,1,0,0,0,84280,20351,59569,4358,0,7837,2512,4316,1008,1485,1,3542,0,22003,6653,14956,394,4,0,0
50933,1,2,6,23,2,1,895,0,0,0,0,25882,17092,5734,3055,0,12564,8664,1605,2293,20995,19,0,0,19506,8192,9561,1751,15,1,0
50934,0,5,9,16,3,1,657,0,0,0,0,135587,127367,6382,1837,0,18399,17803,456,139,3225,1,768,0,33693,10989,20809,1893,5,8,0
50935,0,0,8,4,0,0,415,0,0,0,0,28846,895,26084,1867,211,6011,169,3974,1867,1919,1,0,0,21490,2795,15881,2813,6,0,0
50936,0,0,6,5,0,0,547,0,0,0,0,178563,5055,7857,165650,0,4870,2268,2521,80,2305,1,0,0,11115,5879,5114,122,10,1,0
50937,0,2,9,12,0,1,434,0,0,0,0,87461,3984,76576,6900,0,9973,1318,7660,994,8992,1,0,0,28977,9578,19151,248,11,0,0
50938,1,9,3,11,8,1,960,0,0,0,0,106734,13857,92876,0,0,22967,3874,19093,0,3324,4,0,0,15606,5371,9838,397,9,1,0
50939,0,7,10,2,4,2,262,1,0,0,0,115412,418,112419,2574,386,16061,418,14983,660,1815,3,2653,0,21055,3521,16930,603,8,2,0
50940,1,4,2,6,2,1,1086,0,0,0,0,97536,11519,85502,514,280,14272,2919,10838,514,1778,1,0,0,16968,3972,12240,756,7,0,0
50941,0,10,5,8,5,1,837,0,0,0,0,137107,27897,101378,7832,0,13729,3738,8904,1086,8200,1,0,0,25953,8404,16306,1242,16,5,0
50942,1,1,4,5,0,1,539,0,0,0,0,54875,42315,12560,0,0,8956,7716,1239,0,252,1,1810,0,8403,2779,4001,1623,2,0,0
50943,0,3,7,5,2,1,421,0,0,0,0,128425,2948,117399,8078,0,15989,984,13499,1506,4424,1,118,0,22083,7840,13254,988,7,1,0
50944,0,11,11,6,3,1,332,0,0,0,0,141925,32478,105614,3832,0,33125,8998,23450,676,7429,1,5707,0,33122,10281,20998,1842,11,1,0
50945,0,2,5,1,0,1,239,0,0,0,0,68650,8176,58930,1543,0,6759,1237,5147,375,1759,1,0,0,10453,4939,5232,282,7,0,0
50946,0,0,5,3,0,0,447,0,0,0,0,7954,1435,6519,0,0,1320,568,752,0,2454,9,0,0,8635,4464,4170,0,16,6,0
50947,0,1,5,14,0,1,485,0,0,0,0,19144,10706,7600,838,0,8091,5353,1900,838,8658,8,0,0,15661,3478,12157,26,11,2,0
50948,1,5,1,4,4,1,351,0,0,0,0,65620,17631,46268,1720,460,7477,4388,2889,200,1882,2,5871,0,6482,2543,3939,0,7,0,0
50949,0,7,5,2,4,1,557,0,0,0,0,109604,57582,46729,5292,317,19800,10751,7932,1116,2738,1,622,0,21907,7550,13303,1054,12,2,1
50950,0,13,10,4,3,2,368,1,0,0,0,203513,3622,198116,1773,0,33969,2971,30901,96,3489,1,5534,0,25711,7298,14024,4387,15,2,1
50951,0,3,7,1,0,1,527,0,0,0,0,121459,27260,89090,5109,0,12311,1653,10588,69,1907,1,0,0,30156,10546,19124,486,12,2,0
50952,0,3,7,7,0,1,403,0,0,0,0,31436,22337,8253,846,0,13211,10005,2359,846,135,1,345,0,16977,10096,6373,508,19,0,0
50953,0,3,9,11,0,1,714,0,0,0,0,111259,691,108328,2238,653,19983,445,18580,956,3897,3,2272,0,21802,6806,14576,420,8,1,0
50954,1,14,0,8,14,2,0,1,0,0,0,141590,123627,17141,821,0,22901,20234,1931,736,635,1,0,0,8540,3485,4196,857,4,0,1
50955,0,3,6,4,0,1,366,0,0,0,0,75535,61845,12792,898,0,11975,9209,1867,898,1487,1,0,0,18685,8135,9352,1197,0,0,0
50956,1,14,7,10,4,2,728,4,0,0,0,240301,3722,234812,1766,1087,26232,1872,23788,572,4589,2,8085,0,29076,7882,20841,352,20,3,0
50957,0,2,10,4,2,1,374,0,0,0,0,68526,133,64986,3405,624,10509,57,8615,1836,2543,2,2265,0,17631,5129,11710,792,4,1,0
50958,0,1,5,0,0,1,351,0,0,0,0,55278,34552,20725,0,0,6827,5316,1511,0,5999,1,0,0,16639,4965,11549,124,2,0,0
50959,0,0,7,1,0,0,241,0,0,0,0,8442,6247,2195,0,0,4070,3115,955,0,2579,2,451,0,9756,4498,4938,320,9,1,0
50960,1,11,6,7,5,1,285,0,0,0,0,82273,66877,14971,425,0,20174,17034,2965,175,4347,1,0,0,18193,6555,11078,560,7,0,0
50961,0,1,6,3,0,1,527,0,0,0,0,18348,11233,5543,1571,0,10745,7444,1729,1571,7022,5,490,0,15603,4938,10376,287,24,1,0
50962,0,6,5,5,3,2,385,1,0,0,0,72967,2560,65771,4635,0,9166,2087,5231,1847,4290,1,0,0,15992,8126,6386,1479,9,2,0
50963,1,6,2,12,4,1,697,0,0,0,0,74345,56532,15276,2536,437,15215,14056,782,376,12181,1,3499,0,15456,5797,9411,248,6,2,0
50964,1,0,2,15,0,0,1195,0,0,0,0,34829,25913,8015,900,0,7336,5219,1217,900,4877,4,1798,0,15855,9326,6487,42,30,10,0
50965,1,14,3,10,8,2,889,1,0,0,0,143418,1832,126812,14774,899,28525,1156,22413,4956,2281,3,0,0,22008,10292,11716,0,14,2,0
50966,1,5,2,13,4,2,533,1,0,0,0,104205,82916,17748,3540,155,23727,20263,2319,1144,1235,1,5757,0,10012,5049,3276,1686,4,2,0
50967,1,13,9,12,5,1,356,0,0,0,0,189984,13295,173273,3416,0,33982,4230,26875,2876,5405,1,2557,0,34653,17393,11788,5472,8,1,0
50968,1,13,6,5,5,3,628,1,1,0,0,155692,39992,114398,1301,352,21834,9399,12303,132,1554,1,0,0,25246,13481,11362,402,7,0,0
50969,1,4,2,2,2,1,817,0,0,0,0,73212,20779,52345,86,0,13778,6635,7142,0,2413,1,3408,0,12212,6945,5006,260,8,1,0
50970,1,4,5,5,2,1,773,0,0,0,0,163420,142175,21148,96,0,29117,27397,1720,0,1682,1,0,0,20648,7434,12543,670,11,1,0
50971,1,9,2,7,5,2,582,1,0,0,0,120163,4497,112498,3168,0,17005,1121,15883,0,4955,1,3999,0,24433,9503,13927,1002,9,0,1
50972,1,4,5,20,3,1,539,0,0,0,0,31103,23079,6686,1337,0,14981,11416,2750,813,7879,12,2042,0,17325,5055,11712,557,25,4,0
50973,1,3,6,29,2,1,1044,0,0,0,0,19895,12658,5337,1900,0,10044,7169,2225,650,18895,5,726,0,28638,14253,12764,1620,34,7,0
50974,0,2,7,5,0,1,907,0,0,0,0,64078,53968,10109,0,0,11939,11253,685,0,867,1,0,0,19365,8670,10423,272,9,0,0
50975,1,2,3,5,2,1,1187,0,0,0,0,151835,120015,31231,588,0,20831,18946,1885,0,5302,1,0,0,20828,7344,13151,332,15,0,0
50976,1,1,4,15,0,1,858,0,0,0,0,11635,6304,4765,564,0,4135,1969,1680,484,5402,12,0,0,12627,4444,7867,316,12,5,0
50977,1,3,8,23,2,1,631,0,0,0,0,31964,10450,10130,11383,0,9745,5735,3345,664,9926,11,1169,0,33593,10835,19983,2774,25,3,0
50978,1,12,2,8,5,1,950,0,0,0,0,403450,0,397052,6398,1600,44640,0,43546,1094,13115,4,10706,0,26027,7559,14028,4439,8,4,0
50979,1,14,5,6,5,3,831,1,1,0,0,303415,18823,279643,4948,850,33863,6392,26821,650,7596,4,11970,0,26653,7238,18687,727,16,2,1
50980,1,3,2,1,3,2,666,1,0,0,0,68941,7142,60681,1118,383,8150,715,7211,224,0,0,5060,0,8245,4259,3985,0,5,0,0
50981,0,12,16,8,4,2,812,2,0,0,0,287111,89296,189665,8149,102,33818,10086,23597,135,5957,1,7785,0,62372,29149,31432,1790,25,3,0
50982,1,7,10,7,2,1,692,0,0,0,0,205878,24053,172059,9765,776,17648,2521,13703,1423,10649,1,728,0,31866,12962,18486,418,15,1,0
50983,0,11,7,5,5,2,613,1,0,0,0,142415,124193,16469,1752,0,21779,20090,890,798,5637,1,2530,0,22101,13384,8032,684,10,1,0
50984,1,13,3,10,10,3,448,2,1,0,0,113688,100236,12203,1248,0,24978,23588,684,706,2663,1,2940,0,15640,7292,5369,2978,12,2,0
50985,0,12,13,11,3,1,348,0,0,0,0,148626,63048,84951,626,0,32971,15158,17267,546,5333,1,3207,0,48362,25359,20878,2124,7,0,0
50986,0,13,10,6,5,2,590,1,0,0,0,182615,35623,129208,17781,0,30723,11592,16832,2298,26513,1,0,0,64394,23498,38482,2413,13,0,0
50987,0,0,8,0,0,0,383,0,0,0,0,43725,1883,41841,0,252,4880,134,4745,0,334,1,0,0,12231,7491,4228,510,2,1,0
50988,1,11,10,5,2,1,517,0,0,0,0,183286,113411,19706,50167,0,42119,29262,1263,11593,4318,1,8825,0,27321,19095,7910,316,8,0,0
50989,0,6,8,1,4,1,893,0,0,0,0,98588,1602,93735,3250,408,20296,1054,17672,1570,1470,1,1248,0,21334,6678,13543,1112,13,1,1
50990,0,2,7,5,2,2,382,1,0,0,0,103343,90785,12558,0,0,16344,15508,836,0,562,1,136,0,15969,6593,8872,503,4,0,0
50991,0,7,10,3,4,1,650,0,0,0,0,186928,168768,16602,1558,840,29137,27100,1006,1030,33203,1,0,0,43456,22581,18563,2311,13,1,0
50992,1,3,3,11,0,1,494,0,0,0,0,131014,12719,118294,0,749,12896,2355,10540,0,1876,2,6005,0,14622,4420,9780,421,7,0,0
50993,1,7,7,13,4,3,1100,1,1,0,0,322652,35054,279496,8101,861,44202,9610,31790,2801,8830,4,7561,0,41265,14546,25929,789,10,1,0
50994,1,2,1,11,2,1,703,0,0,0,0,392317,12513,7421,372383,0,5266,3441,1443,381,7233,4,2572,0,13517,5356,6974,1187,24,5,0
50995,1,8,5,12,6,1,1020,0,0,0,0,176464,93833,78022,4608,304,22190,10047,10399,1744,9394,1,0,0,40465,16503,22811,1150,21,1,0
50996,0,8,12,17,3,2,286,1,0,0,0,94741,0,93631,1110,0,20097,0,18987,1110,3764,3,1955,0,23013,7487,13241,2285,9,2,0
50997,0,2,8,1,0,1,340,0,0,0,0,127752,111854,15898,0,0,16665,15173,1491,0,870,1,544,0,17345,6963,10232,148,3,0,0
50998,1,9,2,6,5,1,897,0,0,0,0,138753,5996,122932,9824,0,18399,2438,15014,946,13531,1,0,0,26610,9461,16302,846,7,6,0
50999,1,6,10,14,3,1,700,0,0,0,0,170316,42297,108984,19034,0,16667,4554,10642,1470,12384,1,2204,0,54412,21018,30979,2414,22,4,0
51000,0,3,6,4,0,1,637,0,0,0,0,152208,138500,12458,1249,0,29020,27687,1333,0,1314,1,0,0,15912,446,15295,170,8,1,0
51001,0,4,5,8,3,1,561,0,0,0,0,67776,59243,8532,0,0,12677,12284,392,0,1071,1,982,0,11462,7620,3233,608,5,0,0
51002,0,5,10,14,2,1,484,0,0,0,0,174790,35391,139075,323,744,13364,3559,9594,211,5488,4,467,0,27181,11116,15115,950,4,0,0
51003,0,4,2,0,3,1,715,0,0,0,0,94253,1484,82276,10492,0,4796,0,3930,866,5992,1,0,0,17153,3676,13428,48,5,0,0
51004,1,9,6,14,5,1,1593,0,0,0,0,179070,23074,143902,12093,419,18163,2718,13980,1464,8042,1,0,0,38809,17462,21004,342,23,2,1
51005,0,5,9,4,0,1,242,0,0,0,0,145633,113825,31579,228,511,14075,10316,3671,88,494,1,2167,0,23527,4307,18434,784,9,0,0
51006,1,3,6,8,0,1,525,0,0,0,0,78536,550,77986,0,987,11575,363,11211,0,2226,3,2235,0,11962,5387,6575,0,9,1,0
51007,0,3,7,4,2,2,389,1,0,0,0,91774,17865,67459,6449,0,8358,1455,6687,215,5126,1,0,0,22461,7123,14118,1219,11,1,0
51008,1,10,6,13,4,2,641,1,0,0,0,151277,129622,20272,1382,0,32416,29239,2558,618,3712,1,3752,0,21484,7517,11926,2040,10,1,0
51009,0,1,1,3,0,1,871,0,0,0,0,8499,4671,3828,0,0,3964,3443,521,0,5899,4,369,0,8795,4498,3744,552,13,1,0
51010,1,5,5,15,2,1,592,0,0,0,0,56101,40875,13749,1476,0,20817,16568,2900,1348,1891,1,1366,0,14504,5270,9161,72,26,4,0
51011,0,0,3,2,0,0,549,0,0,0,0,83494,436,83057,0,615,8550,94,8455,0,3251,2,0,0,13748,3595,8614,1538,7,0,0
51012,1,12,4,3,10,4,636,2,1,1,0,109286,5350,96249,7687,503,24070,1315,19899,2856,3717,3,5203,0,14555,6054,7987,514,6,1,1
51013,0,1,3,7,0,1,1199,0,0,0,0,52959,45763,7196,0,0,13881,13100,780,0,958,1,1876,0,12821,8354,4000,466,14,4,0
51014,1,5,10,3,2,2,373,1,0,0,0,101020,3184,96454,1382,310,13846,1298,12362,186,1731,2,0,0,23832,12492,10856,484,10,0,0
51015,0,1,5,1,0,1,690,0,0,0,0,84863,6794,78068,0,0,9968,3282,6685,0,1072,1,0,0,25730,4901,19615,1213,9,1,1
51016,0,7,5,9,6,2,894,1,0,0,0,190579,44114,143330,3134,0,28378,5568,22444,366,5126,5,3949,0,26534,10638,15201,694,13,2,0
51017,0,0,7,19,0,0,511,0,0,0,0,22596,14899,5332,2365,0,8167,6098,1203,865,2575,4,129,0,22104,9771,12015,318,17,7,0
51018,1,14,5,9,5,2,1086,1,0,0,0,232593,15841,214162,2590,1078,36328,4017,31030,1280,3903,1,2674,0,31841,15613,14967,1259,6,4,1
51019,0,11,6,12,7,2,1277,1,0,0,0,131148,98826,29594,2726,669,26100,20610,4816,674,8481,1,0,0,29245,7789,20127,1329,9,0,0
51020,0,6,8,6,3,3,466,1,1,0,0,144867,47723,85931,11212,705,26088,4323,16764,4999,4658,3,0,0,23023,10924,11328,770,11,1,0
51021,1,9,7,14,5,1,919,0,0,0,0,225053,175976,17089,31987,0,65654,47390,732,17531,8375,4,4478,0,30268,22253,7961,53,18,0,0
51022,0,4,9,8,2,1,795,0,0,0,0,124233,44797,69261,10175,0,9969,5645,3268,1056,15545,1,0,0,36914,6507,28388,2019,12,7,0
51023,1,14,9,15,3,2,628,3,0,0,0,320303,18392,299044,2866,977,40810,1666,38866,278,2593,1,985,0,33032,15689,15836,1506,19,2,1
51024,1,3,2,19,2,1,1187,0,0,0,0,24166,9032,8908,6225,0,7689,4182,3506,0,2537,5,1005,0,16119,3630,12287,201,21,1,0
51025,1,10,2,6,8,2,1065,2,0,0,0,73097,38336,16847,17913,0,13633,7831,2096,3705,2398,1,3251,0,9874,3508,6366,0,4,1,1
51026,0,1,8,1,0,1,269,0,0,0,0,17830,10526,7304,0,0,2568,2220,347,0,172,1,129,0,8674,5593,2592,487,7,0,0
51027,0,4,10,2,2,2,342,1,0,0,0,60525,4025,55495,1005,0,9639,2532,6717,390,3615,1,246,0,27358,2980,20945,3432,1,0,0
51028,0,8,7,9,3,1,762,0,0,0,0,160331,114,158211,2005,570,25744,114,23624,2005,5869,1,255,0,35697,17336,17113,1247,13,0,0
51029,0,5,14,8,3,2,311,1,0,0,0,142123,125210,16725,188,0,16381,14059,2133,188,4142,1,692,0,28714,11650,16176,888,4,0,1
51030,1,1,2,10,0,1,871,0,0,0,0,12618,5206,5236,2174,0,2929,1502,1252,174,5979,7,976,0,9799,2624,7005,169,19,5,0
51031,0,4,7,8,0,1,809,0,0,0,0,96590,70713,23695,2181,113,15643,12425,3146,72,11385,1,2323,0,43198,23663,18563,971,7,1,0
51032,1,8,2,11,6,2,1698,2,0,0,0,126191,104604,20255,1331,0,21502,19575,875,1051,1972,1,2566,0,16100,11603,3691,805,15,0,0
51033,0,9,10,9,4,1,678,0,0,0,0,105154,89197,14901,1055,0,22382,20509,1872,0,726,1,3121,0,27615,12796,12569,2248,18,0,0
51034,1,13,8,5,7,2,542,2,0,0,0,195675,2932,191461,1282,1689,25595,1055,24330,210,4042,3,11752,0,25482,13163,10965,1353,12,1,0
51035,1,3,6,22,3,1,764,0,0,0,0,55589,41402,9948,4238,0,14603,10321,2357,1923,9012,8,2101,0,22234,4037,16737,1458,26,5,0
51036,1,5,7,14,2,1,334,0,0,0,0,92931,1393,78048,13490,487,16671,283,13497,2890,3930,1,0,0,19844,6107,13658,78,10,4,1
51037,0,1,4,3,0,1,387,0,0,0,0,51215,22167,14175,14872,0,5658,3020,1300,1337,638,1,0,0,7525,4622,2903,0,6,0,0
51038,1,11,6,7,3,3,614,2,1,0,0,137793,8184,121553,8055,802,21555,1255,17968,2331,4535,3,1636,0,25211,9102,15757,351,5,0,0
51039,1,11,4,14,5,2,694,4,0,0,0,141329,102377,21111,17840,0,31342,24919,1371,5051,3501,1,4197,0,19356,15134,3883,338,9,0,0
51040,0,6,10,7,0,1,404,0,0,0,0,178403,2169,175531,702,1459,25739,929,24601,208,4581,2,2093,0,25668,13051,12190,425,12,2,0
51041,1,4,1,2,3,1,1048,0,0,0,0,80333,343,79990,0,1194,11747,263,11484,0,1615,2,0,0,7606,1699,5754,152,8,0,0
